experiment_id,score,one_minus_nmae,avg_nmae,ficr,worst_month_score,high_generation_score,delta_score,delta_one_minus_nmae,delta_avg_nmae,delta_ficr,delta_worst_month_score,delta_high_generation_score,method,alpha_kpx_group_1,alpha_kpx_group_2,alpha_kpx_group_3,verdict,reason
baseline_w4,0.6117673564727266,0.8700286771288893,0.12997132287111068,0.3535060358165638,0.5917149198256562,0.6001969855349586,0.0,0.0,0.0,0.0,0.0,0.0,baseline,1.0,1.0,1.0,Baseline,fixed W4 baseline
A2_group_1.010_0.990_0.975,0.610800496096884,0.8694804167577502,0.1305195832422498,0.3521205754360177,,,-0.0009668603758425931,-0.0005482603711390865,0.0005482603711391143,-0.0013854603805460997,,,A2_group,1.01,0.99,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_0.980,0.6112145402450507,0.8696421975247839,0.13035780247521614,0.3527868829653176,,,-0.0005528162276758897,-0.0003864796041054275,0.00038647960410545523,-0.0007191528512461853,,,A2_group,1.01,0.99,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_0.985,0.6116301640287248,0.8697973084023816,0.13020269159761844,0.35346301965506804,,,-0.00013719244400178798,-0.00023136872650775242,0.00023136872650775242,-4.3016161495768035e-05,,,A2_group,1.01,0.99,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_0.990,0.6120116666064728,0.8699465751318223,0.13005342486817778,0.35407675808112327,,,0.0002443101337461506,-8.210199706704113e-05,8.210199706709664e-05,0.0005707222645594534,,,A2_group,1.01,0.99,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_0.995,0.6122730590173233,0.8700896279448491,0.12991037205515085,0.35445649008979757,,,0.0005057025445966978,6.0950815959803784e-05,-6.095081595983154e-05,0.0009504542732337584,,,A2_group,1.01,0.99,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.000,0.612492909552599,0.8702252996252733,0.1297747003747267,0.35476051947992476,,,0.0007255530798724319,0.00019662249638396911,-0.00019662249638399687,0.0012544836633609502,,,A2_group,1.01,0.99,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.005,0.6126796710519594,0.8703527567036456,0.12964724329635435,0.35500658540027313,,,0.000912314579232798,0.00032407957475633076,-0.00032407957475633076,0.0015005495837093208,,,A2_group,1.01,0.99,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.010,0.6130583813192119,0.8704735386844431,0.12952646131555692,0.35564322395398057,,,0.0012910248464852447,0.00044486155555378826,-0.0004448615555537605,0.0021371881374167567,,,A2_group,1.01,0.99,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.015,0.6133142362443934,0.8705876217634814,0.1294123782365186,0.35604085072530545,,,0.001546879771666787,0.0005589446345920512,-0.000558944634592079,0.002534814908741634,,,A2_group,1.01,0.99,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.020,0.6133827277339688,0.8706950913468523,0.12930490865314773,0.35607036412108534,,,0.0016153712612422266,0.0006664142179629851,-0.0006664142179629573,0.0025643283045215237,,,A2_group,1.01,0.99,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.025,0.6137895065440935,0.870794803626539,0.12920519637346095,0.356784209461648,,,0.002022150071366857,0.0007661264976497328,-0.0007661264976497328,0.0032781736450842036,,,A2_group,1.01,0.99,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.990_1.030,0.6139766435582759,0.8708889598118345,0.12911104018816552,0.3570643273047173,,,0.0022092870855492386,0.0008602826829451349,-0.0008602826829451626,0.003558291488153509,,,A2_group,1.01,0.99,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_0.970,0.6113194516131224,0.869363247837884,0.13063675216211604,0.35327565538836075,,,-0.0004479048596042201,-0.0006654292910053261,0.0006654292910053539,-0.0002303804282030586,,,A2_group,1.01,0.995,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_0.975,0.6115029763269116,0.8695330399442074,0.1304669600557926,0.3534729127096159,,,-0.0002643801458149797,-0.0004956371846819296,0.0004956371846819296,-3.312310694791876e-05,,,A2_group,1.01,0.995,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_0.980,0.6119170204750785,0.869694820711241,0.13030517928875895,0.3541392202389158,,,0.00014966400235183475,-0.00033385641764827056,0.00033385641764827056,0.0006331844223519956,,,A2_group,1.01,0.995,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_0.985,0.6123326442587524,0.8698499315888387,0.13015006841116125,0.3548153569286662,,,0.0005652877860258254,-0.0001787455400505955,0.00017874554005056775,0.0013093211121024129,,,A2_group,1.01,0.995,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_0.990,0.6127141468365005,0.8699991983182794,0.1300008016817206,0.35542909535472145,,,0.000946790363773875,-2.947881060988422e-05,2.9478810609911976e-05,0.0019230595381576343,,,A2_group,1.01,0.995,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_0.995,0.612975539247351,0.8701422511313064,0.12985774886869364,0.35580882736339575,,,0.0012081827746244223,0.00011357400241707172,-0.00011357400241704396,0.0023027915468319393,,,A2_group,1.01,0.995,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.000,0.6131953897826268,0.8702779228117306,0.12972207718826947,0.35611285675352294,,,0.0014280333099001563,0.00024924568284123705,-0.0002492456828412093,0.002606820936959131,,,A2_group,1.01,0.995,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.005,0.613382151281987,0.8704053798901028,0.12959462010989717,0.3563589226738713,,,0.0016147948092604114,0.00037670276121348767,-0.0003767027612135154,0.0028528868573075017,,,A2_group,1.01,0.995,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.010,0.6137608615492395,0.8705261618709003,0.12947383812909974,0.35699556122757875,,,0.001993505076512858,0.0004974847420109452,-0.0004974847420109452,0.0034895254110149376,,,A2_group,1.01,0.995,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.015,0.6140167164744211,0.8706402449499386,0.12935975505006142,0.3573931879989036,,,0.0022493600016945114,0.0006115678210493192,-0.0006115678210492637,0.0038871521823398147,,,A2_group,1.01,0.995,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.020,0.6140852079639965,0.8707477145333095,0.12925228546669054,0.3574227013946835,,,0.00231785149126984,0.000719037404420142,-0.000719037404420142,0.003916665578119705,,,A2_group,1.01,0.995,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.025,0.6144919867741212,0.8708474268129962,0.12915257318700377,0.3581365467352462,,,0.0027246303013945816,0.0008187496841068898,-0.0008187496841069175,0.0046305109186823845,,,A2_group,1.01,0.995,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_0.995_1.030,0.6146791237883036,0.8709415829982917,0.1290584170017083,0.3584166645783155,,,0.002911767315576963,0.0009129058694024028,-0.0009129058694023751,0.00491062876175169,,,A2_group,1.01,0.995,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_0.970,0.6120403307861757,0.8693998005503912,0.1306001994496088,0.35468086102196006,,,0.0002729743134490814,-0.0006288765784980832,0.000628876578498111,0.001174825205396246,,,A2_group,1.01,1.0,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_0.975,0.6122238554999649,0.8695695926567146,0.13043040734328537,0.3548781183432152,,,0.0004564990272383218,-0.00045908447217468673,0.00045908447217468673,0.0013720825266513859,,,A2_group,1.01,1.0,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_0.980,0.6126378996481316,0.8697313734237483,0.13026862657625168,0.35554442587251506,,,0.0008705431754050252,-0.00029730370514102766,0.0002973037051409999,0.0020383900559512447,,,A2_group,1.01,1.0,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_0.985,0.6130535234318057,0.869886484301346,0.130113515698654,0.3562205625622655,,,0.001286166959079127,-0.0001421928275433526,0.00014219282754332485,0.002714526745701662,,,A2_group,1.01,1.0,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_0.990,0.6134350260095537,0.8700357510307867,0.12996424896921333,0.35683430098832075,,,0.0016676695368270655,7.073901897358681e-06,-7.073901897358681e-06,0.003328265171756939,,,A2_group,1.01,1.0,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_0.995,0.6136964184204043,0.8701788038438136,0.1298211961561864,0.35721403299699506,,,0.0019290619476777238,0.00015012671492431462,-0.00015012671492428686,0.003707997180431244,,,A2_group,1.01,1.0,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.000,0.61391626895568,0.8703144755242378,0.12968552447576223,0.3575180623871222,,,0.002148912482953347,0.00028579839534847995,-0.0002857983953484522,0.00401202657055838,,,A2_group,1.01,1.0,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.005,0.6141030304550403,0.87044193260261,0.1295580673973899,0.35776412830747056,,,0.002335673982313713,0.00041325547372073057,-0.0004132554737207861,0.004258092490906751,,,A2_group,1.01,1.0,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.010,0.6144817407222927,0.8705627145834075,0.1294372854165925,0.35840076686117794,,,0.0027143842495660486,0.0005340374545181881,-0.0005340374545181881,0.004894731044614131,,,A2_group,1.01,1.0,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.015,0.6147375956474743,0.8706767976624459,0.12932320233755415,0.3587983936325028,,,0.002970239174747702,0.0006481205335565621,-0.0006481205335565343,0.005292357815939008,,,A2_group,1.01,1.0,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.020,0.6148060871370498,0.8707842672458167,0.1292157327541833,0.3588279070282827,,,0.0030387306643231415,0.0007555901169273849,-0.0007555901169273849,0.005321871211718898,,,A2_group,1.01,1.0,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.025,0.6152128659471744,0.8708839795255034,0.1291160204744965,0.3595417523688454,,,0.003445509474447772,0.0008553023966141327,-0.0008553023966141882,0.006035716552281578,,,A2_group,1.01,1.0,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.000_1.030,0.6154000029613569,0.870978135710799,0.12902186428920107,0.35982187021191475,,,0.0036326464886302645,0.0009494585819096457,-0.000949458581909618,0.006315834395350939,,,A2_group,1.01,1.0,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_0.970,0.6124872280162987,0.8694162645141548,0.13058373548584523,0.3555581915184427,,,0.0007198715435721148,-0.0006124126147345477,0.0006124126147345477,0.0020521557018788883,,,A2_group,1.01,1.005,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_0.975,0.612670752730088,0.8695860566204782,0.1304139433795218,0.35575544883969773,,,0.0009033962573613552,-0.0004426205084111512,0.00044262050841112344,0.002249413023133917,,,A2_group,1.01,1.005,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_0.980,0.6130847968782547,0.8697478373875118,0.13025216261248812,0.3564217563689976,,,0.0013174404055280586,-0.0002808397413774921,0.0002808397413774366,0.002915720552433776,,,A2_group,1.01,1.005,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_0.985,0.6135004206619288,0.8699029482651096,0.13009705173489042,0.35709789305874806,,,0.0017330641892021603,-0.00012572886377970605,0.0001257288637797338,0.0035918572421842487,,,A2_group,1.01,1.005,0.985,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_0.990,0.6138819232396767,0.8700522149945502,0.12994778500544976,0.3577116314848033,,,0.002114566766950099,2.353786566089422e-05,-2.3537865660921975e-05,0.00420559566823947,,,A2_group,1.01,1.005,0.99,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_0.995,0.6141433156505274,0.8701952678075772,0.12980473219242283,0.35809136349347764,,,0.002375959177800757,0.00016659067868785016,-0.00016659067868785016,0.004585327676913831,,,A2_group,1.01,1.005,0.995,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.000,0.6143631661858031,0.8703309394880013,0.12966906051199864,0.35839539288360484,,,0.0025958097130764912,0.0003022623591120155,-0.00030226235911204324,0.0048893570670410225,,,A2_group,1.01,1.005,1.0,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.005,0.6145499276851635,0.8704583965663737,0.12954160343362633,0.3586414588039532,,,0.0027825712124368573,0.00042971943748437713,-0.0004297194374843494,0.005135422987389393,,,A2_group,1.01,1.005,1.005,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.010,0.6149286379524158,0.870579178547171,0.12942082145282893,0.3592780973576606,,,0.003161281479689193,0.0005505014182817236,-0.0005505014182817514,0.0057720615410967735,,,A2_group,1.01,1.005,1.01,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.015,0.6151844928775974,0.8706932616262094,0.1293067383737906,0.3596757241289854,,,0.0034171364048707353,0.0006645844973200976,-0.0006645844973200976,0.006169688312421595,,,A2_group,1.01,1.005,1.015,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.020,0.6152529843671728,0.8708007312095802,0.12919926879041974,0.3597052375247653,,,0.003485627894446175,0.0007720540806909204,-0.0007720540806909482,0.006199201708201485,,,A2_group,1.01,1.005,1.02,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.025,0.6156597631772975,0.8709004434892671,0.12909955651073293,0.36041908286532803,,,0.0038924067045709165,0.0008717663603777792,-0.0008717663603777515,0.00691304704876422,,,A2_group,1.01,1.005,1.025,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.005_1.030,0.6158469001914799,0.8709945996745625,0.1290054003254375,0.36069920070839734,,,0.004079543718753298,0.0009659225456731813,-0.0009659225456731813,0.007193164891833526,,,A2_group,1.01,1.005,1.03,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.010_0.970,0.6129848354893381,0.8694149330346538,0.1305850669653462,0.35655473794402237,,,0.0012174790166115113,-0.0006137440942355354,0.0006137440942355077,0.003048702127458558,,,A2_group,1.01,1.01,0.97,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.010_0.975,0.6131683602031274,0.8695847251409772,0.13041527485902277,0.3567519952652775,,,0.0014010037304007517,-0.00044395198791213897,0.00044395198791208346,0.003245959448713698,,,A2_group,1.01,1.01,0.975,Screened,fast metric pass; detailed slices computed for top candidates only
A2_group_1.010_1.010_0.980,0.6135824043512942,0.869746505908011,0.13025349409198908,0.35741830279457737,,,0.0018150478785675661,-0.0002821712208783689,0.00028217122087839663,0.003912266978013557,,,A2_group,1.01,1.01,0.98,Screened,fast metric pass; detailed slices computed for top candidates only
